Nodo	dominant_outward_orientation_1	dominant_outward_orientation_2	dominant_outward_orientation_3	dominant_inward_orientation_1	dominant_inward_orientation_2	dist_dominant_outward_1	dist_dominant_outward_2	dist_dominant_outward_3	InStrength	OutStrength	NetworkDivergence	id	lat	lon	normal_InStrength	normal_OutStrength	DegreeCentrality	Clustering	ClosenessCentrality	BetweennessCentrality	StructuralHolesConstraint	global_clustering	normal_Degree	normal_Clustering	normal_ClosenessCentrality	normal_BetweennessCentrality	normal_StructuralHolesConstraint
1230	0			0		5.6344132			.0005322431348349	.0003239740820734	-.0002082690527615	1230	44	6.25	.096503496	.054545455	.0374015748031496	.2293233082706767	.4112250404749055	.0005450815503333	.0242868538911078	.293214218035591	.13365155	.34398496	.56886071	.022266511	.018081998
1231	0			0		3.75			.0013113236655353	7.71366862080e-06	-.0013036099969145	1231	44	6.5	.23776224	.0012987013	.0459317585301837	.2045548654244306	.4133441822620016	.0007567433890862	.0200285815485072	.293214218035591	.1646778	.30683228	.57685465	.030912871	.013796647
1232	0			0		3.8607566			.0015350200555384	.0001465597037951	-.0013884603517433	1232	44	6.75	.27832168	.024675325	.0164041994750656	.25	.3842662632375189	.0001107575822286	.0468723807042027	.293214218035591	.057279237	.375	.46716535	.0045244331	.040811155
1233	180			0		1.4484142			.0016661524220919	.0001311323665535	-.0015350200555384	1233	44	7	.30209792	.022077922	.0124671916010499	.3625730994152047	.3828183873398643	.0000596556090299	.063296754989601	.293214218035591	.042959426	.54385966	.4617036	.002436924	.057339977
1234	135			0		3.1499045			.0015658747300216	.0000694230175872	-.0014964517124344	1234	44	7.25	.28391609	.011688312	.0177165354330709	.2535612535612536	.4069425901201602	.000136700129509	.0429491496021643	.293214218035591	.062052507	.38034189	.55270624	.0055841827	.036862973
1235	0			0		3.9101336			.0005091021289725	.0000694230175872	-.0004396791113854	1235	44	7.5	.092307694	.011688312	.0111548556430446	.2720588235294117	.3769478110314123	.0000358945032025	.0652832674417597	.293214218035591	.038186159	.40808824	.4395583	.0014662858	.059339121
1236				0					.0011570502931194	0	-.0011570502931194	1236	44	7.75	.20979021	0	.0728346456692913	.1908271908271908	.4477085781433607	.004117119237862	.0155736849560794	.293214218035591	.26252982	.28624079	.70648593	.16818379	.0093134204
1237	0			0		5.8560681			.0006633755013885	.000038568343104	-.0006248071582845	1237	44	8	.12027972	.0064935065	.0767716535433071	.1828765104627174	.4512881255552265	.002462923215849	.0143554541515495	.293214218035591	.27684963	.27431476	.71998888	.10061009	.0080874423
1238	0			135		5.8090868			.0006325208269053	.0002391237272447	-.0003933970996606	1238	44	8.25	.11468531	.040259741	.0662729658792651	.2744554455445545	.4407171775592828	.0015070004420873	.0181307882749381	.293214218035591	.23866348	.41168317	.68011254	.061560772	.011886785
1239	0	135		0		4.070344	1.9747212		.0003239740820734	.0000617093489664	-.0002622647331071	1239	44	8.5	.05874126	.01038961	.0190288713910761	.293103448275862	.3851402577710387	.0000772795582043	.0442401569101856	.293214218035591	.066825777	.43965518	.47046229	.0031568599	.03816219
1240	0			0		5.9309306			.0000925640234496	.0004088244369022	.0003162604134526	1240	44	8.75	.016783217	.068831168	.020997375328084	.2116935483870968	.3953307392996109	.0002867717477139	.0389732388123441	.293214218035591	.073985681	.31754032	.50890338	.011714589	.03286178
1241	0			0		5.0626879			.0005091021289725	.000077136686208	-.0004319654427646	1241	44	9	.092307694	.012987013	.0072178477690289	.4363636363636363	.3692755027865278	4.70522703697e-06	.1024658678053658	.293214218035591	.023866348	.65454543	.4106164	.00019220792	.096758179
1242	0			0		4.5036731			.0009487812403579	.0000231410058624	-.0009256402344955	1242	44	9.25	.17202798	.0038961039	.015748031496063	.2971014492753623	.4048884165781084	.0000973321615057	.0478101711308216	.293214218035591	.0548926	.44565219	.54495734	.0039760061	.041754909
1243	135			0		3.5030522			.0017895711200247	.0001234186979327	-.0016661524220919	1243	44	9.5	.32447553	.02077922	.0439632545931758	.1809136137494347	.4670548574931045	.0016083140642099	.0190853088646222	.293214218035591	.1575179	.27137041	.77946502	.065699421	.012847376
1244	135	180		0		1.8619853	5.7527161		.0033091638383215	.000038568343104	-.0032705954952175	1244	44	9.75	.60000002	.0064935065	.0715223097112861	.1952089704383282	.4765478424015009	.0026427630362237	.0138524347041699	.293214218035591	.25775656	.29281345	.81527495	.10795653	.0075812242
1245	90			0		1.2530737			.0011493366244986	.0002699784017279	-.0008793582227707	1245	44	10	.20839161	.045454547	.0308398950131234	.2321924144310823	.4341880341880342	.0002070816006799	.0256702033364735	.293214218035591	.1097852	.34828863	.65548301	.008459257	.019474145
1246	315			0		4.5041046			.0027692070348658	.0001388460351743	-.0026303609996915	1246	44	10.25	.5020979	.023376623	.0164041994750656	.1833333333333333	.4089079688757714	.000066475571663	.0444140000368535	.293214218035591	.057279237	.27500001	.56012017	.0027155185	.038337141
1247	135			0		4.8370337			.002267818574514	.0003085467448318	-.0019592718296822	1247	44	10.5	.41118881	.051948052	.0045931758530184	.3809523809523809	.374539198820349	.0000405854219972	.1573012623350501	.293214218035591	.014319809	.5714286	.43047237	.0016579092	.15194228
1248	135			0		3.7394931			.001249614316569	.0003162604134526	-.0009333539031163	1248	44	10.75	.22657342	.053246751	.0328083989501312	.24	.4283305227655986	.0007915990044576	.0247552334604758	.293214218035591	.11694511	.36000001	.63338697	.032336716	.018553358
1249	0			45		2.8689318			.0002391237272447	.0003933970996606	.0001542733724159	1249	44	11	.043356642	.066233769	.0505249343832021	.2939166097060834	.4369266055045872	.0002477539716185	.0174826802792325	.293214218035591	.18138425	.4408749	.66581357	.010120718	.011234555
1250	0			180		3.2360919			.0005785251465597	.0002776920703487	-.000300833076211	1250	44	11.25	.10489511	.046753246	.068241469816273	.2643764002987304	.4490276959340012	.0013021374902968	.0143244457750723	.293214218035591	.24582338	.3965646	.71146196	.05319215	.0080562374
1251	180			135		6.300786			.0015581610614008	.0000694230175872	-.0014887380438136	1251	44	11.5	.28251749	.011688312	.0721784776902887	.2578815679733111	.4587597832630945	.0015598908878626	.013522556520323	.293214218035591	.26014319	.38682234	.74817389	.063721344	.0072492482
1252	180			135		6.4612556			.0030546127738352	.000077136686208	-.0029774760876273	1252	44	11.75	.55384618	.012987013	.0675853018372703	.2640395964210927	.463081130355515	.0017956497130486	.0142095648871117	.293214218035591	.24343675	.39605939	.76447511	.073352061	.0079406258
1253	315			135		2.4926589			.0006170934896637	.0001851280468991	-.0004319654427646	1253	44	12	.11188811	.031168832	.0282152230971129	.3255813953488372	.4131200867443752	.0000800330984769	.0293736100015317	.293214218035591	.10023867	.48837209	.57600933	.0032693418	.023201104
1254				135					.0018667078062326	0	-.0018667078062326	1254	44	12.25	.33846155	0	.1003937007874016	.2572239422084623	.4677716390423573	.0027262170938322	.0113219114448496	.293214218035591	.3627685	.38583592	.78216887	.11136562	.0050346088
1255	315			0		.70710677			.003062326442456	7.71366862080e-06	-.0030546127738352	1255	44	12.5	.55524474	.0012987013	.1141732283464567	.2616437446016876	.459174450135583	.0017707836132804	.0100926284682033	.293214218035591	.41288784	.39246562	.7497381	.072336279	.0037975083
1256	180			0		7.9466577			.0035097192224622	.0001157050293119	-.0033940141931503	1256	44	12.75	.63636363	.019480519	.202755905511811	.2533728407514815	.4948051948051948	.0059324339641876	.0078404779777709	.293214218035591	.73508352	.38005927	.88414633	.24233916	.0015310358
1257	45			0		4.4683771			.0016584387534712	.0001002776920703	-.0015581610614008	1257	44	13	.30069929	.016883116	.1568241469816273	.2136000843852185	.477892756349953	.0056182013249926	.0079460012771757	.293214218035591	.56801909	.32040012	.82034832	.2295028	.00163723
1258	180			0		8.5532808			.0024375192841716	.0001002776920703	-.0023372415921012	1258	44	13.25	.44195804	.016883116	.0780839895013123	.2798746617290984	.4400808547502166	.0005909957202826	.0132616107960992	.293214218035591	.28162292	.41981199	.6777122	.0241421	.0069866432
1259	0	315		135		4.4511232	5.3443894		.0018435668003703	.0000154273372416	-.0018281394631287	1259	44	13.5	.33426574	.0025974025	.0406824146981627	.251718667371761	.422746185852982	.0002223677916635	.0206018259446311	.293214218035591	.14558473	.37757799	.61232144	.0090836957	.014373537
1260	45	180	315	135		5.8075981	5.2269573	3.121985	.0014578833693305	.0001851280468991	-.0012727553224313	1260	44	13.75	.26433566	.031168832	.0564304461942257	.2372093023255814	.4491600353669319	.0009651506001506	.015552794027099	.293214218035591	.20286396	.35581395	.71196115	.039426278	.0092923967
1261	45	180	315	135		5.6550832	3.8171716	4.1165867	.0022909595803764	.0001619870410367	-.0021289725393397	1261	44	14	.41538462	.027272727	.0426509186351706	.2605769230769231	.4380569129060075	.0007105837217321	.0198740765987764	.293214218035591	.15274464	.39086539	.67007738	.029027253	.01364116
1262	180			135		2.9005075			.0006556618327677	.0002776920703487	-.000377969762419	1262	44	14.25	.11888112	.046753246	.0400262467191601	.3136612021857924	.4356775300171526	.0006689024278951	.0230004624446109	.293214218035591	.14319809	.4704918	.66110176	.027324578	.016787427
1263	180			135		2.370522			.0010259179265659	.0001928417155199	-.000833076211046	1263	44	14.5	.18601398	.032467533	.0380577427821522	.3079249848759831	.4283305227655986	.0006377879965227	.0237256289531086	.293214218035591	.13603818	.46188748	.63338697	.026053557	.017517205
1264	45			0		4.7278666			.0006093798210429	.0002391237272447	-.0003702560937982	1264	44	14.75	.11048951	.040259741	.0269028871391076	.3951219512195122	.410228802153432	.0000447660812091	.0300146370426271	.293214218035591	.095465392	.5926829	.56510264	.0018286887	.023846207
1265	180			135		1.6071957			.0006325208269053	.0001079913606911	-.0005245294662141	1265	44	15	.11468531	.018181818	.0360892388451444	.2976430976430977	.4215767634854772	.0001342189133615	.0230816444666269	.293214218035591	.12887828	.44646466	.60791004	.0054828255	.016869126
1266	45			135		3.7732453			.0003085467448318	.0008022215365628	.0004936747917309	1266	44	15.25	.055944055	.13506493	.1266404199475065	.3342508635578584	.4607013301088271	.001278789591398	.0105128649673224	.293214218035591	.45823389	.50137627	.75549787	.05223839	.0042204172
1267	135			135		4.7582154			.0002468373958655	.0009796359148411	.0007327985189756	1267	44	15.5	.044755246	.16493507	.1043307086614173	.3467080646445347	.4495575221238938	.0011185051574639	.0115963508386146	.293214218035591	.37708831	.52006209	.71346062	.04569079	.0053107934
1268	180			135		5.3232846			.0003856834310398	.000717371181734	.0003316877506942	1268	44	15.75	.069930069	.12077922	.078740157480315	.2235294117647059	.4669117647058824	.0016245170020958	.0124281108834831	.293214218035591	.28400955	.33529413	.77892524	.066361308	.0061478429
1269	180			135		7.5271125			.0001928417155199	.0011493366244986	.0009564949089787	1269	44	16	.034965035	.19350649	.0958005249343832	.2295701464336325	.4663402692778458	.0027446936082833	.0116768091464873	.293214218035591	.34606206	.34435523	.7767694	.11212038	.0053917631
1270	180			45		9.0201893			.0008947855600123	.0005245294662141	-.0003702560937982	1270	44	16.25	.16223776	.088311687	.0616797900262467	.3022191718142301	.4379310344827586	.000660228062513	.0168602684101728	.293214218035591	.22195704	.45332876	.66960251	.026970232	.010608186
1271	135			45		10.86692			.0012419006479482	.0001928417155199	-.0010490589324283	1271	44	16.5	.22517483	.032467533	.0872703412073491	.2719298245614035	.4549253731343283	.0011403774310401	.0128869786791112	.293214218035591	.31503579	.40789473	.73370951	.046584271	.0066096284
1272	180			135		10.218795			.000833076211046	.0006093798210429	-.0002236963900031	1272	44	16.75	.15104896	.1025974	.0912073490813648	.2634761755812741	.4601449275362319	.0011816422984584	.012141382021403	.293214218035591	.3293556	.39521426	.75339901	.048269935	.0058592907
1273	135			135		9.9715414			.0009642085775995	.0001928417155199	-.0007713668620796	1273	44	17	.17482518	.032467533	.05249343832021	.2155063291139241	.43307757885763	.0032418138438396	.0179510743984509	.293214218035591	.18854415	.3232595	.65129405	.13242768	.011705928
1274	180			135		3.3355174			.0013961740203641	.0001928417155199	-.0012033323048442	1274	44	17.25	.25314686	.032467533	.0295275590551181	.2272727272727273	.4044585987261147	.0001593607639607	.0259246717030818	.293214218035591	.10501193	.34090909	.54333597	.0065098666	.019730233
1275	180			135		3.5371537			.0010721999382907	.000300833076211	-.0007713668620796	1275	44	17.5	.1944056	.050649352	.0059055118110236	.2222222222222222	.3154626371351687	.0000169525447796	.1315007833783886	.293214218035591	.019093079	.33333334	.20762056	.00069250929	.12597774
1276	90			135		3.9163179			.000755939524838	.0000694230175872	-.0006865165072508	1276	44	17.75	.13706294	.011688312	.0190288713910761	.125615763546798	.3813813813813814	.0009661058709949	.0433303488035587	.293214218035591	.066825777	.18842365	.45628285	.039465301	.037246596
1277	90			135		4.2454839			.00087164455415	.0002159827213823	-.0006556618327677	1277	44	18	.15804195	.036363635	.0236220472440945	.246031746031746	.3809047738065484	.0002547681385943	.0358579658104583	.293214218035591	.083532222	.36904761	.45448497	.010407246	.029726695
1278				135					.0013267510027769	0	-.0013267510027769	1278	44	18.25	.24055944	0	.0124671916010499	.2280701754385965	.3381406700687819	.0000347574988203	.0638431799857064	.293214218035591	.042959426	.34210527	.29316786	.0014198393	.057889875
1279				135					.0011107682813946	0	-.0011107682813946	1279	44	18.5	.2013986	0	.0085301837270341	.217948717948718	.3176323468111713	.0000207317367653	.0960770476174294	.293214218035591	.028639618	.32692307	.21580525	.00084688875	.090328731
1280	90			135		4.4085927			.0009102128972539	.0000154273372416	-.0008947855600123	1280	44	18.75	.16503496	.0025974025	.0177165354330709	.3276353276353277	.3493009397203759	.0000550733552169	.0501532183489405	.293214218035591	.062052507	.49145299	.33526725	.0022497394	.044112857
1281	90			135		4.5893898			.0008793582227707	7.71366862080e-06	-.00087164455415	1281	44	19	.15944056	.0012987013	.0065616797900262	.2888888888888889	.3552447552447552	.0000245730049242	.1132972758380611	.293214218035591	.021479713	.43333334	.35768884	.001003804	.10765847
1282	0			0		7.2002044			.0018821351434742	.000038568343104	-.0018435668003703	1282	43.75	4	.34125873	.0064935065	.0111548556430446	.2205882352941176	.3458919655015887	.0003884960238135	.0753547200017118	.293214218035591	.038186159	.33088234	.32240772	.015870012	.069474623
1283	0			0		4.0388737			.0015041653810552	7.71366862080e-06	-.0014964517124344	1283	43.75	4.25	.27272728	.0012987013	.0131233595800525	.2157894736842105	.3569922698524244	.001218326350206	.0691672800394543	.293214218035591	.045346063	.32368422	.36428091	.049768474	.063247837
1284	0			45		5.0808039			.0007096575131132	.0001079913606911	-.0006016661524221	1284	43.75	4.5	.12867133	.018181818	.0446194225721785	.2431957857769974	.4186813186813187	.000950662777768	.0219204180703698	.293214218035591	.15990454	.36479369	.59698772	.038834453	.015700513
1285	0			315		4.1515241			.0010027769207035	.0001619870410367	-.0008407898796668	1285	43.75	4.75	.18181819	.027272727	.0347769028871391	.274310595065312	.3920761512734757	.0002689176214553	.0268715005611587	.293214218035591	.12410501	.41146588	.49662623	.010985251	.020683082
1286	0			0		4.2128677			.0008947855600123	.0002622647331071	-.0006325208269053	1286	43.75	5	.16223776	.044155844	.0479002624671916	.1971080669710807	.4005256241787122	.0008237084411241	.0206478548563328	.293214218035591	.1718377	.29566211	.52849978	.033648383	.014419858
1287	0			0		3.2996264			.0016738660907127	.0001619870410367	-.001511879049676	1287	43.75	5.25	.30349651	.027272727	.0426509186351706	.2596153846153846	.4046733935209771	.0005526111680721	.0235379908661833	.293214218035591	.15274464	.38942307	.54414624	.022574095	.017328374
1288	135			0		1.4361227			.0024838012958963	.0000925640234496	-.0023912372724468	1288	43.75	5.5	.45034966	.015584416	.0321522309711286	.2738095238095238	.3997901364113327	.0004428795819837	.0279135926060213	.293214218035591	.11455847	.4107143	.52572536	.018091574	.021731801
1289	0			0		2.3641934			.0018358531317495	.000077136686208	-.0017587164455415	1289	43.75	5.75	.33286715	.012987013	.041994750656168	.2554563492063492	.4055348589675359	.0008021697385763	.0238801495068954	.293214218035591	.15035799	.38318452	.54739588	.032768529	.017672708
1290	0			0		3.7999904			.0014887380438136	.0001697007096575	-.0013190373341561	1290	43.75	6	.26993006	.028571429	.0498687664041995	.2350877192982456	.4075956138004814	.0010391488242391	.0211324935423864	.293214218035591	.17899761	.35263157	.55516958	.042449094	.014907579
1291	0			0		4.719213			.0008253625424252	.0008562172169084	.0000308546744832	1291	43.75	6.25	.14965035	.14415585	.0570866141732283	.2691793638064688	.3946141895390989	.0006063961768688	.0216410334099871	.293214218035591	.20525059	.40376905	.50620037	.024771206	.015419353
1292	0			135		5.0649939			.000077136686208	.0010799136069114	.0010027769207035	1292	43.75	6.5	.013986014	.18181819	.0229658792650919	.2621848739495798	.3819548872180451	.0001703741651869	.038508244608103	.293214218035591	.081145585	.39327732	.45844626	.0069597629	.032393828
1293	0			0		3.5714002			.0001619870410367	.0004011107682814	.0002391237272447	1293	43.75	6.75	.02937063	.067532465	.0124671916010499	.3508771929824561	.3889739663093415	.000039381745241	.0632384981891029	.293214218035591	.042959426	.52631581	.48492402	.0016087393	.057281349
1294	0			90		5.8458734			.000833076211046	.0000617093489664	-.0007713668620796	1294	43.75	7	.15104896	.01038961	.0275590551181102	.2508710801393728	.4055348589675359	.0002717354522579	.031182426290409	.293214218035591	.097852029	.37630662	.54739588	.011100358	.025021423
1295	0			45		6.3387599			.0005399568034557	.0003856834310398	-.0001542733724159	1295	43.75	7.25	.097902097	.064935066	.0433070866141732	.1505827505827506	.4329545454545455	.0012045614269855	.0200318988974639	.293214218035591	.15513127	.22587413	.65082997	.049206179	.013799986
1296	0			0		5.5093217			.0005399568034557	.0002159827213823	-.0003239740820734	1296	43.75	7.5	.097902097	.036363635	.1030183727034121	.1468234525559366	.4917715392061955	.0067253252495228	.0098169473662428	.293214218035591	.37231505	.22023518	.8727026	.27472866	.0035200741
1297	0			90		4.7638302			.0002545510644863	.0005708114779389	.0003162604134526	1297	43.75	7.75	.046153847	.096103899	.0223097112860892	.2549019607843137	.3891726251276813	.0000861251683831	.0368215470899852	.293214218035591	.078758948	.38235295	.4856734	.0035182021	.030696405
1298	0			135		7.9388576			.0002391237272447	.001133909287257	.0008947855600123	1298	43.75	8	.043356642	.19090909	.0301837270341207	.1777777777777778	.4160524160524161	.0003867390492577	.0270740267262881	.293214218035591	.10739857	.26666668	.58707082	.015798241	.020886896
1299	0			270	315	5.2417169			.0000154273372416	.0003625424251774	.0003471150879358	1299	43.75	8.25	.0027972029	.06103896	.0085301837270341	.4358974358974359	.3373920743856542	7.84685006551e-06	.0920642025179003	.293214218035591	.028639618	.65384614	.29034397	.00032054281	.086290367
1300	0			270		6.2845421			7.71366862080e-06	.0037411292810861	.0037334156124653	1300	43.75	8.5	.0013986015	.62987012	.0242782152230971	.2717717717717718	.4021108179419525	.0001181531604809	.0335795345787851	.293214218035591	.085918851	.40765765	.53447956	.0048265415	.027433775
1301	0			0		7.1792951			.0001697007096575	.0011493366244986	.0009796359148411	1301	43.75	8.75	.030769231	.19350649	.0137795275590551	.2380952380952381	.3846542150429076	.0000591175233217	.0529217037982838	.293214218035591	.047732696	.35714287	.46862879	.0024149432	.046898946
1302	0			0		5.1437988			.0003933970996606	.0004088244369022	.0000154273372416	1302	43.75	9	.07132867	.068831168	.0295275590551181	.3474747474747475	.3981191222570533	.0001789199750863	.0313045120194287	.293214218035591	.10501193	.5212121	.51942188	.007308858	.025144285
1303	0			0		5.3371215			.0003933970996606	.0002545510644863	-.0001388460351743	1303	43.75	9.25	.07132867	.042857144	.0583989501312336	.1927987742594484	.4169630642954856	.0016908089686895	.018275308638159	.293214218035591	.21002387	.28919816	.59050602	.069069326	.012032225
1304	45			0		2.0872838			.0008253625424252	.0002776920703487	-.0005476704720765	1304	43.75	9.5	.14965035	.046753246	.0328083989501312	.1975510204081633	.4344355758266819	.0004733885222581	.0245654027828076	.293214218035591	.11694511	.29632652	.65641677	.019337861	.018362319
1305	0			0		5.8388009			.0005476704720765	.0001928417155199	-.0003548287565566	1305	43.75	9.75	.099300697	.032467533	.05249343832021	.2439873417721519	.4535714285714286	.0007582708016504	.01689498163499	.293214218035591	.18854415	.36598101	.72860205	.030975264	.01064312
1306	135			0		3.1751294			.0023758099352052	.0000539956803456	-.0023218142548596	1306	43.75	10	.43076923	.0090909088	.0505249343832021	.1660970608339029	.4568345323741007	.0019068667670249	.0176921175320661	.293214218035591	.18138425	.2491456	.74091136	.077895261	.011445325
1307	315			0		3.3354161			.0032011724776304	7.71366862080e-06	-.0031934588090096	1307	43.75	10.25	.5804196	.0012987013	.0170603674540682	.28	.415938864628821	.0002315420615354	.0434437222712131	.293214218035591	.05966587	.41999999	.58664244	.0094584636	.037360691
1308	135	180		0		5.8202968	6.2058015		.0013421783400185	.0001157050293119	-.0012264733107066	1308	43.75	10.5	.24335665	.019480519	.0177165354330709	.3903133903133903	.4239221140472879	.0000984351607523	.0439286155257212	.293214218035591	.062052507	.58547008	.61675733	.0040210634	.03784867
1309	0			0		2.7059767			.0010567726010491	.0001311323665535	-.0009256402344955	1309	43.75	10.75	.19160838	.022077922	.036745406824147	.225974025974026	.4516893894487256	.0009102722587954	.021492398073381	.293214218035591	.13126491	.33896104	.72150254	.037184503	.015269772
1310	0			0		3.0565765			.0004782474544894	.0005630978093181	.0000848503548288	1310	43.75	11	.086713284	.094805196	.0623359580052493	.3381858902575588	.4457443696987423	.0003205733351182	.0155613899224713	.293214218035591	.22434367	.50727886	.69907641	.01309538	.0093010468
1311	0			0		2.7944021			.000833076211046	.0003548287565566	-.0004782474544894	1311	43.75	11.25	.15104896	.05974026	.0551181102362205	.159495123350545	.462378640776699	.0027383902877484	.0152726692949353	.293214218035591	.19809069	.23924269	.76182514	.11186289	.009010491
1312	0			0		2.6208115			.0009719222462203	.0002082690527615	-.0007636531934588	1312	43.75	11.5	.17622377	.035064936	.0511811023622047	.2177822177822178	.4481034989708909	.000786583879072	.0169754450586067	.293214218035591	.18377088	.32667333	.70797563	.032131851	.010724095
1313	0			0		1.9343714			.0018281394631287	.0000694230175872	-.0017587164455415	1313	43.75	11.75	.33146852	.011688312	.0643044619422572	.2899221544287818	.4457443696987423	.0004938786396912	.0157695919293986	.293214218035591	.23150358	.43488324	.69907641	.02017488	.009510573
1314	0			0		1.690437			.0007096575131132	.0001079913606911	-.0006016661524221	1314	43.75	12	.12867133	.018181818	.0360892388451444	.3784511784511784	.4152588555858311	.0001172940938156	.0262663865381584	.293214218035591	.12887828	.56767678	.5840773	.0047914488	.02007412
1315	315			45		5.1323748			.0012958963282937	.0001928417155199	-.0011030546127738	1315	43.75	12.25	.23496504	.032467533	.0597112860892388	.3157509157509157	.4375538329026701	.0003509541054854	.0165910666959941	.293214218035591	.21479714	.47362638	.66817963	.01433643	.010337272
1316	0			135		4.8152418			.0013961740203641	.0001774143782783	-.0012187596420858	1316	43.75	12.5	.25314686	.02987013	.1122047244094488	.3073959408324733	.4625189681335357	.0012389498551756	.010993451512886	.293214218035591	.40572792	.4610939	.76235449	.050610941	.00470406
1317	0			180		5.5051751			.0012033323048442	.0002082690527615	-.0009950632520827	1317	43.75	12.75	.21818182	.035064936	.0433070866141732	.3673659673659674	.431728045325779	.0001585582158101	.0210031670410094	.293214218035591	.15513127	.55104893	.64620328	.0064770826	.01477743
1318	135			0		6.7799072			.0018358531317495	.0003239740820734	-.001511879049676	1318	43.75	13	.33286715	.054545455	.2335958005249344	.2234847285962969	.503801652892562	.0062299255687504	.0073500210076905	.293214218035591	.84725535	.3352271	.91808325	.25449166	.0010374598
1319	135			0		6.5350852			.0017432891082999	.0003239740820734	-.0014193150262265	1319	43.75	13.25	.31608391	.054545455	.2631233595800525	.2150124688279302	.5247933884297521	.0117029890416031	.0070229570911363	.293214218035591	.95465392	.32251871	.99726945	.47806558	.00070831599
1320	135			135		7.2885542			.0019438444924406	.0004473927800062	-.0014964517124344	1320	43.75	13.5	.35244754	.075324677	.1404199475065617	.267386248957922	.4753587024329383	.0018420150557199	.0090954416988009	.293214218035591	.50835323	.40107939	.81078923	.075246081	.0027939801
1321	45			135		4.6498327			.0014501697007097	.0004782474544894	-.0009719222462203	1321	43.75	13.75	.26293707	.080519482	.155511811023622	.2414360294643496	.4884615384615384	.0041807659530025	.0082503803222662	.293214218035591	.56324583	.36215404	.86021644	.17078374	.0019435447
1322	45			135		5.2608838			.0018281394631287	.0002545510644863	-.0015735883986424	1322	43.75	14	.33146852	.042857144	.057742782152231	.2089864158829676	.4471830985915493	.0009872259406073	.0145774155928501	.293214218035591	.20763724	.31347963	.70450366	.040328052	.0083108153
1323	180			135		3.4267352			.002344955260722	.0001542733724159	-.0021906818883061	1323	43.75	14.25	.42517483	.025974026	.0380577427821522	.2546884452510587	.4349315068493151	.0005491442384327	.0231928512568972	.293214218035591	.13603818	.38203266	.65828753	.022432471	.016981039
1324	180			135		2.9779687			.0011030546127738	.0002545510644863	-.0008485035482876	1324	43.75	14.5	.2	.042857144	.0269028871391076	.2707317073170732	.4271300448430493	.0003289632040868	.0290055824328419	.293214218035591	.095465392	.40609756	.62885845	.013438105	.022830736
1325	45			135		4.8512688			.0008947855600123	.0000617093489664	-.000833076211046	1325	43.75	14.75	.16223776	.01038961	.0400262467191601	.3049180327868852	.4327086882453152	.000495648624249	.0217025159179868	.293214218035591	.14319809	.45737705	.64990252	.020247182	.015481226
1326	180			135		1.4015759			.0006325208269053	.0001079913606911	-.0005245294662141	1326	43.75	15	.11468531	.018181818	.0374015748031496	.2944862155388471	.4221606648199446	.0001457370245851	.0225525224064401	.293214218035591	.13365155	.44172934	.61011267	.0059533385	.016336638
1327	315			135		3.646929			.0008253625424252	.0000231410058624	-.0008022215365628	1327	43.75	15.25	.14965035	.0038961039	.0308398950131234	.3792784458834413	.4107816711590296	.0000648281413645	.0264949851453154	.293214218035591	.1097852	.56891769	.5671882	.0026482211	.020304173
1328	315			135		3.3118262			.0010413452638075	.0000231410058624	-.0010182042579451	1328	43.75	15.5	.18881118	.0038961039	.0183727034120735	.3174603174603174	.4053191489361702	.000091986745067	.0429995070511451	.293214218035591	.06443914	.47619048	.54658222	.0037576468	.036913652
1329	315			135		2.3944356			.0005322431348349	.0002159827213823	-.0003162604134526	1329	43.75	15.75	.096503496	.036363635	.0085301837270341	.5	.3720703125	.0000218938027887	.0878741385714036	.293214218035591	.028639618	.75	.42115912	.00089435902	.082073651
1330	135			180		6.9454312			.0001234186979327	.0017124344338167	.001589015735884	1330	43.75	16	.022377623	.28831169	.1351706036745407	.2363248875207199	.4801512287334593	.0063158316154876	.0089234747317034	.293214218035591	.48926014	.35448733	.82886785	.25800091	.0026209196
1331	135			180		8.3707104			.0002005553841407	.0007867941993212	.0005862388151805	1331	43.75	16.25	.036363635	.13246754	.0498687664041995	.356140350877193	.4265323257766583	.000217657734845	.0197358631142908	.293214218035591	.17899761	.5342105	.62660372	.0088912901	.013502067
1332	135			135		8.8747921			.0001851280468991	.0011030546127738	.0009179265658747	1332	43.75	16.5	.033566434	.18571429	.0531496062992126	.266358024691358	.43307757885763	.000451241499566	.0177303883338266	.293214218035591	.19093078	.39953703	.65129405	.018433157	.011483839
1333	135			135		9.4329958			.0007327985189756	.0005245294662141	-.0002082690527615	1333	43.75	16.75	.13286713	.088311687	.0465879265091863	.3790744466800805	.4289332958063608	.0002285226445388	.0217368478506614	.293214218035591	.16706444	.56861168	.63566077	.0093351202	.015515776
1334	135			135		9.2349615			.0006325208269053	.0005553841406973	-.000077136686208	1334	43.75	17	.11468531	.093506493	.0590551181102362	.1945068664169788	.4689230769230769	.0016774893039613	.0145140594664316	.293214218035591	.21241049	.2917603	.78651237	.068525225	.008247057
1335	135			135		7.6327224			.0006093798210429	.0007790805307004	.0001697007096575	1335	43.75	17.25	.11048951	.13116883	.0400262467191601	.2087431693989071	.4384349827387802	.0010085594439012	.0217215665008586	.293214218035591	.14319809	.31311476	.67150354	.041199524	.015500398
